Id,SalePrice
2734,173100.0809720241
2735,137577.51052229104
2736,165563.85169628946
2737,127187.37922764674
2738,124476.61325115769
2739,147033.05488062752
2740,137825.68903489172
2741,222692.0435076972
2742,156169.6128189487
2743,155795.50448816488
2744,162928.5616687461
2745,153556.34298840907
2746,144986.5589247235
2747,162596.69076234344
2748,128826.28334014109
2749,147007.6539995561
2750,130696.95910482675
2751,135038.95036723086
2752,164290.13144565877
2753,128586.43816334673
2754,168969.75480388536
2755,119920.24145044957
2756,94155.02325630342
2757,93012.6668910656
2758,146631.05397037108
2759,148055.19169475813
2760,136975.0250058947
2761,159305.12057719653
2762,135224.74520861768
2763,149175.30174792025
2764,154223.25173399085
2765,194771.24018196116
2766,130782.36931345623
2767,99318.61410420087
2768,121225.79031277527
2769,157251.01469590707
2770,119847.26137094895
2771,127540.4331285915
2772,114394.43701577265
2773,177048.46282485593
2774,121694.53441132659
2775,113539.61046102815
2776,129020.84250062011
2777,128679.38866151731
2778,128620.7043029091
2779,144524.26677490724
2780,76953.93512805786
2781,105309.32642696751
2782,119761.21711499315
2783,128697.78134738989
2784,118675.24679173954
2785,131155.13292905633
2786,92083.99980580114
2787,111785.40017111287
2788,87436.06506794914
2789,131404.35167715777
2790,97483.76401152162
2791,115930.74814743965
2792,82878.19475517541
2793,141762.70065641374
2794,142695.42697441642
2795,125589.63071184495
2796,125889.1844223894
2797,144779.35323486247
2798,103619.16863797345
2799,140481.8599390777
2800,74342.45586397829
2801,91365.00542727194
2802,142519.07912868462
2803,131138.6921868779
2804,133666.96484976663
2805,93425.78092452318
2806,101127.9678351607
2807,147669.12973458576
2808,160915.78012383002
2809,142225.75749464106
2810,135370.73730966978
2811,149377.71387771107
2812,176492.79859455672
2813,144097.12731360068
2814,138924.14424541764
2815,106751.79110062803
2816,189075.05374096704
2817,168603.80008057004
2818,139237.30559983788
2819,202512.45503995594
2820,147477.27996469918
2821,148993.67873708278
2822,140963.3943872175
2823,169716.82761657413
2824,173306.22085894085
2825,138446.03398776051
2826,150725.3496434596
2827,126559.95419101635
2828,247146.44181164817
2829,177462.97674256854
2830,211531.87054059672
2831,201824.73125037333
2832,222124.1827360897
2833,340448.0514361355
2834,211031.77269719666
2835,236976.94868728778
2836,200927.10738886666
2837,150181.65947608923
2838,138265.61722614724
2839,213065.00464875245
2840,164234.66904361366
2841,211828.30318865564
2842,229476.90849512053
2843,179054.61898162295
2844,132363.48285523857
2845,122389.29778324552
2846,215604.66006700412
2847,221167.48152542548
2848,210768.8919602998
2849,202659.3236493855
2850,229851.40587206313
2851,206397.35254009612
2852,218379.54990582803
2853,228063.12850749117
2854,156266.8844744507
2855,198667.56266739607
2856,202540.2577508444
2857,199278.30757004203
2858,200720.2161059358
2859,147180.56348183734
2860,149100.01384693713
2861,126152.25339959889
2862,205358.38941152897
2863,148417.65223778563
2864,231775.8693801709
2865,123226.49534778767
2866,154047.90426549426
2867,121380.17970471378
2868,115268.70342645091
2869,106870.35339896208
2870,143046.11314956174
2871,116843.04560431735
2872,75673.31217451794
2873,102542.17384641533
2874,136178.43572471372
2875,113128.64090126469
2876,156314.02581500568
2877,134966.23798145252
2878,189783.4439824468
2879,143074.1073578689
2880,117462.00994232864
2881,159085.567804625
2882,195563.6429980058
2883,200545.61534117823
2884,181681.97446060446
2885,170287.84223961094
2886,213576.12091263733
2887,86621.33003937206
2888,122424.12001628902
2889,76068.82394912957
2890,100120.73373953391
2891,127712.62681913176
2892,57867.58870834379
2893,87520.6712349786
2894,99065.49092587321
2895,367612.1969436941
2896,311057.94776557514
2897,204928.03739992413
2898,127887.85343902852
2899,222807.29337167778
2900,150823.26614460628
2901,193282.46489735824
2902,203418.84666333837
2903,290900.1634532265
2904,308205.6169580178
2905,113445.65469468645
2906,147678.65349378827
2907,138505.53438277903
2908,137883.2804014729
2909,125979.2021553226
2910,91337.41700519163
2911,94645.43502729158
2912,164774.70690481347
2913,81194.70662758502
2914,93466.58958773658
2915,81439.22025288128
2916,89018.24178589821
2917,137927.64701827746
2918,131404.8849866155
2919,196831.53212069903
